PostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd
2020-08-11,601860,80,232.75,0.68,0,3.18,2.61,1.96,11479.82,1198.1,J66
2020-08-12,601860,41,250.8,1.22,0,6.07,2.98,2.24,1039.91,841.29,J66
2020-08-13,601860,31,284.03,1.32,0,7,2.46,2.02,616.79,483.67,J66
2020-08-14,601860,32,307.41,2.16,0,1.91,3.53,2.31,21148.31,669.04,J66
2020-08-15,601860,7,394.29,1.29,0,2.43,3.93,2.71,76372.71,587.29,J66
2020-08-16,601860,8,511.75,0.63,0,3.63,2.87,1.71,207,263.14,J66
2020-08-17,601860,64,325.69,1.05,0,2.56,2.35,1.91,506.22,418.65,J66
2020-08-18,601860,48,245.1,1.56,0,2.06,3.05,2.18,19618.07,532.71,J66
2020-08-19,601860,39,239.87,1.26,0,3.23,3.18,1.95,18121.47,325.13,J66
2020-08-20,601860,42,253.12,1.6,0,2.48,2.93,1.84,696.55,751.86,J66
2020-08-21,601860,30,235.43,0.67,0,1.73,4.2,2.5,29071.95,657.68,J66
2020-08-22,601860,4,162.75,0.75,0,1,5.53,2.5,133815,173,J66
2020-08-23,601860,2,643.5,0,0,9.5,4.15,2.75,430.5,1005,J66
2020-08-24,601860,14,279.29,1,0,4.43,2.4,1.57,162.71,150.29,J66
2020-08-25,601860,32,224.91,0.59,0,5.84,2.92,1.98,320.72,427.28,J66
2020-08-26,601860,41,253.71,1.24,0,6.24,2.51,1.91,582.82,315.91,J66
2020-08-27,601860,21,323.9,1.48,0,5.38,2.86,1.9,439.33,278.53,J66
2020-08-28,601860,22,217.95,0.86,0,4.45,2.72,1.97,517.65,246.94,J66
2020-08-29,601860,8,338.88,1,0,1.88,2.08,1.86,440,647.57,J66
2020-08-30,601860,1,274,0,0,3,0.08,2,203,22,J66
2020-08-31,601860,34,1962.24,34.82,0,12.76,2.75,2.09,145872.72,335.79,J66
2020-09-01,601860,33,244.97,0.88,0,3.15,2.98,2.08,499.63,591.4,J66
2020-09-02,601860,34,213.74,0.59,0,4.24,3.04,2.13,1005.17,887.42,J66
2020-09-03,601860,30,215.27,0.23,0,3.77,3.08,2.18,623.64,536.27,J66
2020-09-04,601860,50,235.24,0.9,0,1.9,3.66,2.16,1221.48,1088.16,J66
2020-09-05,601860,5,529.4,1.4,0,1.4,3.27,1.83,4378,3826,J66
2020-09-06,601860,3,466,1.33,0,4,4.5,3.17,2187.33,2490,J66
2020-09-07,601860,30,231.37,0.47,0,3.47,4.03,2.46,1503.96,1355.28,J66
2020-09-08,601860,28,221.32,1.07,0,4,4.13,2.47,1734.13,1552.87,J66
2020-09-09,601860,21,172.9,0.71,0,2.9,2.8,1.9,553.6,414.8,J66
2020-09-10,601860,53,162.7,0.91,0,2.98,3.33,2.07,897.91,777.91,J66
2020-09-11,601860,32,201.34,0.72,0,1.41,2.69,1.77,22680.46,253.29,J66
2020-09-12,601860,4,276.75,0.5,0,0.5,3.96,2.38,1196.25,1393.25,J66
2020-09-13,601860,6,366,2.5,0,4.33,3.52,2.75,1131.67,1360.5,J66
2020-09-14,601860,26,322.15,1.42,0,4.88,2.27,1.9,382.05,371.33,J66
2020-09-15,601860,28,269.11,0.89,0,4.46,2.43,2.15,761.35,501.78,J66
2020-09-16,601860,16,293.94,1.31,0,5.06,2.78,2,717.07,573.5,J66
2020-09-17,601860,16,261.44,0.75,0,4.75,3.14,2.1,1165.6,669.07,J66
2020-09-18,601860,31,247.45,0.48,0,4.16,3.31,2.09,689.13,372.65,J66
2020-09-19,601860,1,373,1,0,5,7.7,2,195,1021,J66
2020-09-20,601860,3,403.33,1.67,0,6.67,2.73,2.33,472.33,157.67,J66
2020-09-21,601860,19,247.95,0.84,0,2.89,2.63,2.06,1477.19,495.25,J66
2020-09-22,601860,39,222.38,0.69,0,4.23,2.53,2.21,1293.81,458.9,J66
2020-09-23,601860,20,228,1.45,0,4.3,3.39,2.83,4009.11,1346,J66
2020-09-24,601860,41,230.95,0.73,0,3.63,2.72,1.88,1639.52,437.28,J66
2020-09-25,601860,28,218.86,1.21,0,3.54,2.69,2.42,2376.56,493.39,J66
2020-09-26,601860,9,375.11,1,0,0.78,3.52,2.13,772.63,693.5,J66
2020-09-27,601860,2,297,0,0,3,3.48,2,375.5,21.5,J66
2020-09-28,601860,20,238,0.75,0,4.9,2.87,2.38,3406.75,558.94,J66
2020-09-29,601860,16,250.88,0.63,0,5.19,2.8,2.41,2994.75,666.19,J66
2020-09-30,601860,26,191.38,0.46,0,2,2.98,2.15,905.78,320.96,J66
2020-10-01,601860,1,234,0,0,5,0.02,2,112,0,J66
2020-10-02,601860,4,308.25,0,0,0.5,3.59,2.38,1032.25,78,J66
2020-10-03,601860,3,419.67,0.33,0,0.33,4.94,3,1850.67,1535.67,J66
2020-10-06,601860,1,522,0,0,1,5.7,3,2446,908,J66
2020-10-07,601860,2,344.5,0,0,1,0.99,1.5,182,284.5,J66
2020-10-08,601860,2,440.5,0,0,2.5,5.15,2.5,564.5,1268.5,J66
2020-10-09,601860,11,252.73,0.82,0,2.09,2.38,2.45,4757.1,329.2,J66
2020-10-10,601860,2,236,0,0,2,3.23,2.5,1335,671.5,J66
2020-10-11,601860,4,362.25,0.5,0,1,2.65,2.5,1196,1172.33,J66
2020-10-12,601860,17,312.35,0.65,0,6.65,2.07,1.91,4330.69,296.31,J66
2020-10-13,601860,14,312.07,0.86,0,4.36,3.24,2.73,47452.77,264.23,J66
2020-10-14,601860,14,276.14,0.36,0,2.5,2.59,2.14,5728.93,235.57,J66
2020-10-15,601860,27,231.67,0.19,0,3.67,2.6,2.28,27514.35,364.96,J66
2020-10-16,601860,21,254.81,0.52,0,2.33,2.62,2.43,5063.35,700.5,J66
2020-10-17,601860,1,317,1,0,4,2,2.5,697,404,J66
2020-10-18,601860,2,660,1.5,0,4,3.5,3,1151,1922,J66
2020-10-19,601860,47,250.43,0.68,0,4.57,3,2.46,3599.76,608,J66
2020-10-20,601860,43,276.37,0.58,0,4.02,2.37,2.11,3520.03,400.73,J66
2020-10-21,601860,51,225.24,0.84,0,3.86,2.48,2.13,15832.6,366.36,J66
2020-10-22,601860,16,234.44,1.5,0,3.44,3.03,2.71,3048.57,474.36,J66
2020-10-23,601860,26,190.58,0.31,0,3.19,2.37,2.24,2235.05,569.9,J66
2020-10-24,601860,2,320.5,0.5,0,1,4.5,2.75,728.5,1074,J66
2020-10-25,601860,1,0,0,0,0,0.75,2,218,469,J66
2020-10-26,601860,52,207.35,0.38,0,3,2.82,2.23,2856.08,508.4,J66
2020-10-27,601860,58,195.02,0.22,0,3.88,2.85,2.02,3624.62,418.26,J66
2020-10-28,601860,56,190.73,0.39,0,4.2,3.06,2.33,3636.68,453.06,J66
2020-10-29,601860,43,187.37,1.14,0,2.77,2.44,2.19,5041.29,406.39,J66
2020-10-30,601860,52,198.1,0.44,0,2.23,2.78,2.22,1122.59,405.37,J66
2020-10-31,601860,5,384.6,1,0,2.2,1.71,2.2,0,325,J66
2020-11-01,601860,6,278.83,0.67,0,3.33,3.28,2.5,0,450.5,J66
2020-11-02,601860,33,219,0.79,0,3.36,2.59,2.36,0,469.39,J66
2020-11-03,601860,31,243.45,0.48,0,3.77,2.62,2.19,0,329.5,J66
2020-11-04,601860,21,202.33,0.24,0,4.14,3.36,2.5,0,427.83,J66
2020-11-05,601860,37,201.92,0.3,0,2.08,2.67,2.39,0,439.53,J66
2020-11-06,601860,14,248.14,1.29,0,1.86,2.61,2.54,0,624.23,J66
2020-11-07,601860,2,432,1,0,0.5,5.7,1.5,0,13,J66
2020-11-08,601860,6,256.33,0,0,2.17,3.14,2.9,0,447.6,J66
2020-11-09,601860,30,242.47,0.53,0,2.93,2.91,2.34,0,397.73,J66
2020-11-10,601860,40,188.05,0.53,0,2.83,3.34,2.3,0,304.04,J66
2020-11-11,601860,26,204.77,0.58,0,4.15,3.83,2.33,0,1345.08,J66
2020-11-12,601860,22,212.27,1.18,0,1.27,2.42,2.3,0,216.85,J66
2020-11-13,601860,27,225.04,1.19,0,3.04,3.08,2.36,0,0,J66
2020-11-14,601860,1,250,0,0,2,0.67,0.5,0,0,J66
2020-11-15,601860,4,308.75,0.5,0,3,2.4,3.25,0,0,J66
2020-11-16,601860,23,257.04,1.09,0,3.96,3.3,2.37,0,0,J66
2020-11-17,601860,27,211.11,0.85,0,3.67,2.79,2.48,0,0,J66
2020-11-18,601860,36,221.17,0.75,0,1.67,2.87,2.37,0,0,J66
2020-11-19,601860,22,226.86,1.41,0,3.91,3.52,2.24,0,0,J66
2020-11-20,601860,34,191.94,0.97,0,2.82,3.35,2.52,0,0,J66
2020-11-21,601860,4,227.5,0.5,0,4.75,2.53,2.13,0,0,J66
2020-11-22,601860,7,254.57,0.57,0,2.86,3.67,3,0,0,J66
2020-11-23,601860,46,201.07,0.93,0,4.39,3.02,2.43,0,0,J66
2020-11-24,601860,35,196.37,0.91,0,3.6,3.9,2.62,0,0,J66
2020-11-25,601860,35,186.6,0.89,0,4.49,2.88,2.32,0,0,J66
2020-11-26,601860,28,180.46,0.93,0,3.5,3.35,2.45,0,0,J66
2020-11-27,601860,86,270.28,1.88,0,3.52,2.52,2.09,0,0,J66
2020-11-28,601860,24,466.92,1.38,0,2.79,3.54,2.6,0,0,J66
2020-11-29,601860,19,317.42,1.47,0,2.37,4.3,2.84,0,0,J66
2020-11-30,601860,154,195.34,1.09,0,4.25,2.41,2.07,0,0,J66
2020-12-01,601860,176,232.74,1.09,0,3.15,3.26,2.44,0,0,J66
2020-12-02,601860,226,285.88,2.1,0,2.44,2.81,2.17,0,0,J66
2020-12-03,601860,202,280.11,1.64,0,1.84,2.72,2.1,0,0,J66
2020-12-04,601860,145,235.03,1.12,0,3.63,3.01,2.27,0,0,J66
2020-12-05,601860,21,362.48,2.48,0,1,5.26,2.93,0,0,J66
2020-12-06,601860,20,360.8,1.95,0,3.45,4.33,2.9,0,0,J66
2020-12-07,601860,73,269.73,1.55,0,4.75,2.86,2.23,0,0,J66
2020-12-08,601860,65,260.02,1.05,0,5.35,3.23,2.39,0,0,J66
2020-12-09,601860,57,498.26,1.56,0,3.4,3.57,2.59,0,0,J66
2020-12-10,601860,49,245.37,1.57,0,2.29,2.97,2.4,0,0,J66
2020-12-11,601860,41,199.68,1.68,0,3.95,2.61,2.16,0,0,J66
2020-12-12,601860,8,246.63,2.13,0,1.13,6.04,2.63,0,0,J66
2020-12-13,601860,8,266.25,0,0,1,4.6,3.21,0,0,J66
2020-12-14,601860,55,212.96,1.02,0,3.33,2.81,2.18,0,0,J66
2020-12-15,601860,72,220.19,1.69,0,2.61,2.98,2.32,0,0,J66
2020-12-16,601860,38,183.92,0.95,0,2.71,3.57,2.19,0,0,J66
2020-12-17,601860,43,204.91,1.51,0,1.42,2.91,2.15,0,0,J66
2020-12-18,601860,44,186.82,0.52,0,0.95,2.91,2.62,0,0,J66
2020-12-19,601860,9,281,1.11,0,0.33,3.25,2.56,0,0,J66
2020-12-20,601860,11,266.09,0.45,0,2.09,3.45,3.14,0,0,J66
2020-12-21,601860,42,209.62,0.67,0,2.38,3.36,2.29,0,0,J66
2020-12-22,601860,41,212.8,1.32,0,1.73,2.83,2.18,0,0,J66
2020-12-23,601860,43,200.81,1.33,0,3.37,2.88,2.14,0,0,J66
2020-12-24,601860,36,200.33,1.08,0,3.08,2.84,2.3,0,0,J66
2020-12-25,601860,35,177.86,1.23,0,2.4,3.66,2.65,0,0,J66
2020-12-26,601860,5,221.8,1.8,0,1.2,3.3,2.9,0,0,J66
2020-12-27,601860,3,288,1.33,0,0.67,1.51,3.67,0,0,J66
2020-12-28,601860,31,216.94,0.81,0,2.1,3.84,2.97,0,0,J66
2020-12-29,601860,47,174.43,0.72,0,1.34,3.29,2.39,0,0,J66
2020-12-30,601860,34,203.03,1.15,0,2.82,3.85,2.77,0,0,J66
2020-12-31,601860,51,197.41,0.71,0,2.16,3.04,2.53,0,0,J66
2020-01-15,601878,1,1495,8,4,5,4.9,3.5,581,3002,J67
2020-01-16,601878,1,4308,15,12,23,4.9,3.5,581,3008,J67
2020-01-17,601878,26,561.38,0.5,0.42,0.96,3.47,2.08,735.32,893.8,J67
2020-01-18,601878,7,1092.71,0.86,0.57,1,4.95,2.5,62225.71,881.29,J67
2020-01-19,601878,1,974,0,0,4,4.7,1,19,47,J67
2020-01-20,601878,20,2707.3,2,2,2.35,2.87,2.04,3462,11821,J67
2020-01-21,601878,13,1159.62,1,0.69,2.23,2.81,2.4,1036.9,1600.4,J67
2020-01-22,601878,4,530.25,1.25,0.75,0.5,2.64,2.5,1171.5,1075.5,J67
2020-02-12,601878,12,1946.33,4.17,4,2.42,1.62,1.89,268.33,130.56,J67
2020-02-13,601878,24,771.17,0.96,0.88,1.25,2.98,1.84,623.37,781.53,J67
2020-02-14,601878,33,368.33,0.55,0.45,0.52,3.14,1.81,508.27,699.38,J67
2020-02-15,601878,2,2348.5,3.5,3.5,0,4.7,2.75,293,1522,J67
2020-02-16,601878,6,1550.33,3,2.83,3.83,3.97,2.75,1543.5,3527.67,J67
2020-02-17,601878,11,418,0.27,0.27,0.64,3.03,1.8,397.2,196.4,J67
2020-02-18,601878,15,575.87,0.73,0.67,1.07,2.45,1.77,343.8,334.93,J67
2020-02-19,601878,15,518.6,0.6,0.6,1.73,3.47,2.1,271.53,227,J67
2020-02-20,601878,63,506.86,1.37,1.08,0.78,2.77,1.96,737.79,687.07,J67
2020-02-21,601878,21,644.9,1.24,1.1,1.57,2.83,1.89,712.37,2881.95,J67
2020-02-22,601878,2,1781,2,1.5,0,4.4,3,588,1222.5,J67
2020-02-23,601878,5,1495.8,2,1.6,1.8,1.9,1.8,196,271.6,J67
2020-02-24,601878,8,921.25,1.63,1.5,0.75,2.67,2.29,372.14,330,J67
2020-02-25,601878,18,1003.33,1.44,0.89,0.89,2.12,1.94,198.89,460.89,J67
2020-02-26,601878,23,816.35,1.48,1.09,1.09,3.36,1.93,399.75,526.9,J67
2020-02-27,601878,22,392.82,0.32,0.32,0.59,3.52,2.03,895.28,861.11,J67
2020-02-28,601878,48,312.27,0.63,0.56,0.81,2.33,1.92,787.38,672.46,J67
2020-02-29,601878,7,712.71,0,0,1.86,5.76,2.43,66935.57,485.71,J67
2020-03-01,601878,7,863.86,0.57,0.43,1.71,5,1.86,389,943.29,J67
2020-03-02,601878,15,508.6,0.73,0.67,1.33,3.18,2,846.57,788.14,J67
2020-03-03,601878,12,1560.42,2.92,2.08,2.83,4.39,2.42,39199.08,671.5,J67
2020-03-04,601878,30,543.9,0.7,0.53,0.63,3.74,2,805.92,720.13,J67
2020-03-05,601878,117,512.1,1.44,1.07,0.79,2.89,1.66,433.88,496.83,J67
2020-03-06,601878,55,929.45,2.36,2.05,1.27,3.32,2.1,12234.37,3953.57,J67
2020-03-07,601878,9,2079,8.67,5.67,2.56,1.82,1.78,97.11,405.22,J67
2020-03-08,601878,22,1472.59,3.09,2.64,1.73,2.19,1.76,472.58,833.89,J67
2020-03-09,601878,24,672.33,2.04,1.71,2.08,1.93,1.75,706.95,631,J67
2020-03-10,601878,31,705.42,1.13,1.06,2.71,4,2.14,18004.25,901.36,J67
2020-03-11,601878,25,508.12,0.68,0.52,1.04,2.35,1.52,535.61,2365.39,J67
2020-03-12,601878,34,1064.24,1.5,2.35,1.56,2.57,1.6,494.77,465.37,J67
2020-03-13,601878,45,699.84,0.87,0.78,0.91,2.86,2.04,12456.73,448.83,J67
2020-03-14,601878,18,1185.44,2.11,4.94,2.06,3.85,2.27,32373.87,3591.07,J67
2020-03-15,601878,4,1384.25,2.5,2.75,2.5,3.51,1.5,25,53,J67
2020-03-16,601878,6,363.5,0.83,12,0.33,2.95,1.83,184.17,455.33,J67
2020-03-17,601878,13,633.54,1.15,2.92,1.77,2.08,1.46,310,162.38,J67
2020-03-18,601878,43,564.23,0.88,6.53,1,3.13,1.81,918.79,685.68,J67
2020-03-19,601878,16,3230.06,3.38,3,1.94,3.27,1.77,842.6,505.2,J67
2020-03-20,601878,19,492.11,0.42,0.37,0.79,2.35,1.93,633.6,595.33,J67
2020-03-21,601878,7,331.71,0,0,0.71,3.87,2.57,69181.71,357.86,J67
2020-03-22,601878,3,360.33,0,0,1.33,1.05,1.33,81.33,106.33,J67
2020-03-23,601878,33,323.73,1.03,2.76,0.97,2.46,1.98,584.19,650.42,J67
2020-03-24,601878,24,238.17,0.92,3.04,0.46,4.04,2.18,587.05,552.7,J67
2020-03-25,601878,29,319.52,0.97,1.69,1.34,3.12,2.07,18594.78,705.7,J67
2020-03-26,601878,27,436.44,2.44,6.56,1.11,3.36,2,27519.44,443.94,J67
2020-03-27,601878,36,343.81,0.94,14.53,0.94,2.64,2.06,18895.3,953.3,J67
2020-03-28,601878,2,425,0,0,0,8.4,3.5,244629.5,152,J67
2020-03-29,601878,6,460.83,3,3,1.67,2.72,2.33,734.33,2965.17,J67
2020-03-30,601878,19,227.79,0.63,3.53,1.21,2.65,1.84,680.32,1229.16,J67
2020-03-31,601878,21,255.95,0.71,9.57,1,1.58,1.55,96.05,154,J67
2020-04-01,601878,19,237.26,0.21,19.11,0.42,3.53,2.22,27841.17,249.33,J67
2020-04-02,601878,4,182.75,0.5,26.25,0.25,6.18,2.88,123435.75,56.25,J67
2020-04-07,601878,4,261,0.5,11.5,0.5,3.73,1.75,73.5,203.5,J67
2020-04-08,601878,3,240,0.33,20.33,0,8.6,3.5,165763.67,296.33,J67
2020-04-09,601878,10,1485.7,3.7,15.4,3.3,3.81,1.94,380.25,192.38,J67
2020-04-10,601878,14,461.14,1.43,12.29,0.79,3.22,2.14,323.79,721.64,J67
2020-04-13,601878,16,437.13,1.19,20.5,1.44,2.91,2,689.42,305.92,J67
2020-04-14,601878,28,357.89,1.21,25.54,0.79,2.99,1.85,339.43,226.61,J67
2020-04-15,601878,17,437.59,1.82,27.94,0.82,4.08,2.08,38839.31,937.77,J67
2020-04-16,601878,35,208.23,0.34,12.97,0.94,3.68,2,18259.79,407.36,J67
2020-04-17,601878,33,257,1.18,16.58,0.48,2.99,1.98,19172.15,599.67,J67
2020-04-18,601878,6,322.17,0.33,20,0.5,4.7,1.67,83902.33,46.67,J67
2020-04-20,601878,9,272.33,0.89,13.78,0.56,3.17,2.11,635.89,569,J67
2020-04-21,601878,30,255.33,0.73,10.1,0.77,2.52,1.63,591.23,617.38,J67
2020-04-22,601878,28,288.29,0.89,10.04,0.68,3.08,1.87,19689.19,320.77,J67
2020-04-23,601878,26,275.81,0.5,8.69,0.77,2.33,1.71,19649.54,444.5,J67
2020-04-24,601878,44,263.7,0.93,8.18,0.43,2.46,1.73,14248.3,539.59,J67
2020-04-25,601878,5,424,1.6,8,0.2,6.37,2.3,101791.2,110.6,J67
2020-04-26,601878,7,353.86,0.43,21.71,1.86,4.14,2.14,3295.14,5705.14,J67
2020-04-27,601878,21,346.38,1.33,9.19,0.48,3.22,1.98,619.2,1177.8,J67
2020-04-28,601878,20,257.35,0.55,6.3,0.4,2.09,1.66,32116.75,63,J67
2020-04-29,601878,22,331.05,1.09,12.05,1.05,3.13,1.81,28585.06,192.06,J67
2020-04-30,601878,18,296.22,1.94,10.39,1.11,3.49,2.04,462.57,846.64,J67
2020-05-01,601878,4,221.25,0,15,0,4.12,2.13,6682,848.5,J67
2020-05-04,601878,4,539,1.5,1.25,0.5,2.41,2.13,684.5,754.75,J67
2020-05-05,601878,4,822.5,1.25,8,1.5,4.23,2.63,973.25,807.5,J67
2020-05-06,601878,8,369.88,0.5,4,1.13,3.9,2.25,833.67,967.33,J67
2020-05-07,601878,17,289.18,0.71,5.06,0.47,3.69,2.34,32433.63,887.75,J67
2020-05-08,601878,40,267.53,0.88,6.33,1.05,3.47,1.95,14614.46,377.3,J67
2020-05-19,601878,4,28558.75,22.75,44,73.5,6.7,4.17,1301379.33,139.33,J67
2020-05-20,601878,3,7329,35.67,30.67,72.67,3.52,3.17,1294661,81.33,J67
2020-05-21,601878,5,10371.6,7.2,7.4,6.8,3.14,2.7,776796,100.6,J67
2020-05-22,601878,11,5937.09,88,74.45,33.27,2.44,1.7,389076.6,49.6,J67
2020-05-23,601878,4,8403.75,188.5,171.25,63.25,2.77,2.5,972615.25,135,J67
2020-05-24,601878,4,15741.25,13.5,15.25,22.25,3.4,3.25,974194,32.25,J67
2020-05-25,601878,7,261210.57,560.43,439,709.71,2.96,1.86,1155.29,36.43,J67
2020-05-26,601878,4,6096.5,22.75,24.5,73.75,3.44,2.25,976856.25,417.5,J67
2020-05-27,601878,9,26047.67,92.44,84.22,67.67,4.58,2.31,489382.13,30.38,J67
2020-05-28,601878,13,249.08,0.77,0.69,2.46,2.65,1.92,238.77,287.62,J67
2020-05-29,601878,14,1500,4.79,3.57,7.07,3.8,2.35,302852.31,456.31,J67
2020-05-30,601878,3,638.67,1.33,1.33,2,5.57,2.5,721.67,1041,J67
2020-05-31,601878,2,24521,469.5,375,143.5,4.85,3.75,1965860,184,J67
2020-06-01,601878,15,378.2,1.2,1.07,3.73,3.81,1.83,737.73,530.27,J67
2020-06-02,601878,7,3904.43,7.29,9,18,4.08,2.79,563215.43,751.71,J67
2020-06-03,601878,14,130876.57,280.64,227.43,354.57,3.89,2.12,980.69,793.85,J67
2020-06-04,601878,12,3595.92,26.25,24,43.08,4.31,2.28,438068.78,1474.56,J67
2020-06-05,601878,9,302.44,2,1.78,3.22,3.38,2.44,705.38,1724.63,J67
2020-06-06,601878,3,341.67,0.67,0.33,3.67,2.48,1.83,46.33,71,J67
2020-06-07,601878,5,725.8,2.4,1.8,5.4,3.04,2.1,1088.4,1799.2,J67
2020-06-08,601878,7,277,1.57,1.57,5,3.25,1.71,525.14,1357.29,J67
2020-06-09,601878,6,223,1,1,3.17,3.26,1.92,489.33,128.33,J67
2020-06-10,601878,2,376,2.5,2.5,1,4.1,2.25,413,251,J67
2020-06-11,601878,2,278.5,1,1,2.5,3.55,2,151.5,112,J67
2020-06-12,601878,1,87806,408,362,297,7.1,5,3865598,0,J67
2020-06-15,601878,3,1227794.33,2661,2163.67,3387.33,10.65,4.75,1943207,11,J67
2020-06-16,601878,1,92682,411,309,298,7.1,5,3875445,0,J67
2020-06-19,601878,2,67064.5,216.5,164,156.5,5.65,4.5,1943630.5,14,J67
2020-06-20,601878,1,15025,27,30,67,7.1,5,3886690,0,J67
2020-06-22,601878,2,76541,1028.5,761.5,399,7.1,5,3894713,0,J67
2020-06-23,601878,1,34368,189,146,157,7.1,5,3894633,0,J67
2020-06-24,601878,1,25867,47,36,116,7.1,5,3898286,0,J67
2020-06-25,601878,1,87806,408,377,297,7.1,5,3897197,0,J67
2020-06-29,601878,1,961,1,0,18,3.3,1,44,0,J67
2020-07-01,601878,1,111859,562,303,742,7.1,5,3913112,0,J67
2020-07-04,601878,1,266,1,0,2,3.2,2,59,1199,J67
2020-07-06,601878,10,295.3,1,0,2,2.94,2.05,1007.2,525.1,J67
2020-07-07,601878,14,8757.57,1.07,0,2.79,4.84,2.77,1165.08,869.85,J67
2020-07-08,601878,32,39531.78,0.53,0,2.28,4.01,2.16,1382.91,2217.64,J67
2020-07-09,601878,44,9520.3,1.09,0,2.09,3.58,2.11,495.33,600.95,J67
2020-07-10,601878,114,587.38,2.98,0,4.19,3.12,2.17,926.94,865.34,J67
2020-07-11,601878,145,3803.72,11.7,0,6.92,2.73,1.93,33925.67,790.7,J67
2020-07-12,601878,133,2870.01,10.78,0,6.56,2.77,2.26,37583.69,2145.49,J67
2020-07-13,601878,114,997.18,12.23,0,5.78,2.37,2.02,37166.64,608.88,J67
2020-07-14,601878,61,3425.15,19.95,0,7.51,2.58,2.15,71508.25,441.7,J67
2020-07-15,601878,64,2118.63,1.47,0,2.89,2.73,2.1,712.8,870.83,J67
2020-07-16,601878,79,3451.68,1.24,0,2.9,1.98,1.81,339.53,646.82,J67
2020-07-17,601878,71,430.75,2.42,0,2.07,2.9,2.16,738.08,1618.85,J67
2020-07-18,601878,61,2877.39,2.36,0,1.52,2.96,2.16,620.53,934.91,J67
2020-07-19,601878,48,5812.19,3.96,0,3.46,2.81,2.06,475.61,716.1,J67
2020-07-20,601878,46,3517.26,2.57,0,5.91,2.57,1.9,356.66,341.27,J67
2020-07-21,601878,74,2128.18,1.96,0,4.32,2.57,2.02,504.36,646.87,J67
2020-07-22,601878,59,477.54,2.63,0,5.44,2.86,1.95,569.81,638.09,J67
2020-07-23,601878,35,13230.11,34.31,0,11.63,3.32,2.28,126255.28,527.88,J67
2020-07-24,601878,23,30918.78,51,0,14.7,4.02,2.34,212769.21,378,J67
2020-07-25,601878,10,6470,115.8,0,29.2,2.77,2.45,403512.8,1362.3,J67
2020-07-26,601878,10,1002,2.9,0,7,5.95,2.8,1117.2,1088.9,J67
2020-07-27,601878,16,951.75,6.44,0,11.5,1.93,2,422.31,212.06,J67
2020-07-28,601878,15,33520.33,155.6,0,42.93,3.54,2.73,368896.64,190.18,J67
2020-07-29,601878,10,629.7,1.5,0,5.2,2.88,2.25,364.6,306.6,J67
2020-07-30,601878,12,607,2.5,0,4.25,3.54,2.21,1085.92,2758.75,J67
2020-07-31,601878,15,297.67,1,0,2.47,2.66,1.77,150.08,298,J67
2020-08-01,601878,10,877.9,0.8,0,1.3,3.5,2.5,1606.5,1075.1,J67
2020-08-02,601878,7,723,2.14,0,2.14,3.3,2.43,820.14,928.14,J67
2020-08-03,601878,26,36433.5,45.15,0,14.38,2.93,2.12,240494.53,358.82,J67
2020-08-04,601878,19,19105.42,1.47,0,6.42,2.49,2.12,285.18,540.59,J67
2020-08-05,601878,18,20076.94,1.78,0,4.22,2.55,2.16,372.13,228.88,J67
2020-08-06,601878,49,5011.57,48.9,0,13.69,2.95,2.18,87821.4,653.51,J67
2020-08-07,601878,85,1688.53,1.11,0,2.59,2.42,1.87,568.29,347.09,J67
2020-08-08,601878,7,819,3.43,0,5.86,7.03,3.42,89377.17,2030.33,J67
2020-08-09,601878,10,669.1,3.5,0,3.9,3.82,2.13,361.38,647.75,J67
2020-08-10,601878,91,272.23,1.45,0,4.55,2.24,1.87,381.81,411.7,J67
2020-08-11,601878,199,264.71,1.26,0,4.49,2.44,1.82,368.73,300.2,J67
2020-08-12,601878,214,264.77,0.7,0,3.64,2.41,1.81,477.63,377.31,J67
2020-08-13,601878,244,299.75,0.99,0,3.8,2.47,1.79,3411.94,516.62,J67
2020-08-14,601878,168,231.19,0.74,0,1.78,2.71,1.95,5214.76,380.66,J67
2020-08-15,601878,17,687.12,1.76,0,4.12,3.64,2.23,36064.47,1156.93,J67
2020-08-16,601878,18,657.33,3.78,0,3.44,2.87,2.07,309,448.36,J67
2020-08-17,601878,149,302.85,1.05,0,3.63,2.43,1.87,358.1,475.67,J67
2020-08-18,601878,111,288.01,0.82,0,2.35,2.79,1.88,6662.37,2389.27,J67
2020-08-19,601878,105,304.06,1.15,0,4.17,2.5,1.88,6902.04,963.25,J67
2020-08-20,601878,140,291.19,1.14,0,2.55,2.29,1.82,657.61,659.89,J67
2020-08-21,601878,186,236.7,0.91,0,0.88,2.67,1.75,455.46,407.2,J67
2020-08-22,601878,15,461.6,1.87,0,2.4,2.67,2.32,1327.07,1103.64,J67
2020-08-23,601878,27,628.44,2.19,0,3.04,2.41,2.15,1205.08,697.88,J67
2020-08-24,601878,231,290.19,0.99,0,3.67,2.25,1.77,434.82,451.33,J67
2020-08-25,601878,189,317.31,0.95,0,3.69,2.45,1.75,485.53,394.31,J67
2020-08-26,601878,183,302.17,1.32,0,3.77,2.42,1.93,506.85,366.55,J67
2020-08-27,601878,76,413.21,1.71,0,6.13,1.87,1.8,304.84,231.96,J67
